3050025.432944	0.019203	0.005862
2625082.558857	0.017012	0.006131
10394.221032	0.000817	0.058443
59262.457176	0.009303	0.021678
1354799.148285	0.008986	0.008410
1165757.678966	0.013256	0.009981
213855.523906	0.003576	0.043435
852993.922736	0.007201	0.008310
19595774.006684	0.065947	0.002316
1404606.468224	0.020640	0.008475
111811.811036	0.000741	0.068941
4847569.498442	0.051785	0.004017
85587.448065	0.000838	0.122995
435511.019547	0.004910	0.014655
1020856.277647	0.009154	0.014122
669336.745216	0.007400	0.011763
2211839.043762	0.019012	0.006596
10475792.926393	0.032934	0.005489
280054.362404	0.002973	0.054637
222454.592934	0.002455	0.040002
15897.916815	0.000285	0.143012
619122.708141	0.010114	0.011037
1496900.475212	0.010557	0.006584
71952.680912	0.000604	0.060971
301113.326711	0.003665	0.021675
6040818.119210	0.021354	0.003791
3329832.685648	0.013829	0.006007
0.000000	0.000387	0.224270
2484021.317000	0.027367	0.007523
0.000000	0.000387	0.224270
409100.734126	0.002509	0.037902
0.000000	0.000143	0.251008
0.000000	0.000143	0.251008
12360.378439	0.000500	0.128124
250519.799694	0.005833	0.023227
4029696.182175	0.014783	0.005417
126459.444971	0.005359	0.039213
55304442.439355	0.066470	0.014288
581351.131185	0.006548	0.023295
598193.534429	0.004663	0.019811
0.000000	0.000143	0.251008
10553.539145	0.003415	0.070232
0.000000	0.000143	0.251008
4015653.051388	0.011991	0.005630
550254.544843	0.005164	0.015886
227142.435720	0.008709	0.024553
136718.686954	0.003557	0.051674
65241.024089	0.004071	0.028546
4337.571083	0.000933	0.073290
24901909.206123	0.108808	0.002071
2239678.150660	0.012243	0.015107
4889507.284033	0.022999	0.004294
4730274.185248	0.028584	0.004383
52330.594203	0.005678	0.047041
5832.351613	0.008817	0.044709
461622.225419	0.007759	0.022634
738706.977469	0.002882	0.016647
968253.020200	0.005490	0.016009
218079.398427	0.006699	0.024573
3031740.673388	0.013513	0.005356
514556.244748	0.007428	0.016549
9690330.261034	0.026557	0.002779
7961914.055781	0.036028	0.003607
58281.090828	0.004926	0.027961
107117.177213	0.002459	0.073010
303950.060995	0.004892	0.023271
427120.692872	0.005829	0.021224
6279.236326	0.001145	0.160589
917087.580585	0.012313	0.014807
7688160.678529	0.040953	0.003298
39784.417152	0.001391	0.061694
3840321.949645	0.007614	0.005365
12629.078258	0.000356	0.176796
292104.682117	0.007870	0.019134
100227.373094	0.002993	0.037897
1476.239540	0.001594	0.140146
5262.701688	0.000948	0.100918
4367268.887591	0.008565	0.006268
355977.061803	0.005258	0.025751
130.225829	0.001753	0.161460
288.195416	0.000150	0.226759
67871.940572	0.001176	0.086748
1034601.564413	0.009629	0.012110
158266.159450	0.004835	0.025765
1499999.833952	0.013280	0.008443
0.000000	0.000143	0.251008
755478.229446	0.046522	0.008576
728521.679298	0.010766	0.011920
9847320.549900	0.022228	0.003022
428786.650347	0.003676	0.041759
7466.222462	0.001390	0.124880
198788.652385	0.005655	0.032196
292831.127063	0.004684	0.026679
16082.347400	0.004665	0.033604
3718188.080714	0.011697	0.005325
936126.160995	0.006966	0.011399
1997885.668955	0.038922	0.007826
288046.365629	0.003818	0.036915
1348372.268106	0.013376	0.007686
399464.005103	0.001810	0.033860
2121400.139553	0.008833	0.007955
246975.818643	0.000417	0.123279
2839786.274486	0.016549	0.006796
152307.081070	0.001576	0.044997
130.225829	0.001508	0.161615
1031059.970926	0.021871	0.009378
3559525.806972	0.043157	0.004851
1513496.018428	0.009907	0.007593
160212.182851	0.002982	0.031895
224474.970510	0.007774	0.022830
190769.598764	0.015175	0.023093
547671.072812	0.010674	0.013983
226288.858118	0.001403	0.045254
538211.465923	0.009086	0.012461
3386135.298393	0.021140	0.005380
1769251.929047	0.008450	0.010535
458384.784179	0.020574	0.014001
297085.315561	0.006238	0.021195
8485517.032903	0.031211	0.002997
457853.904664	0.006973	0.020432
162063.404053	0.003778	0.037673
54262.296420	0.004847	0.029893
1339931.227395	0.011063	0.009595
775458.235770	0.010682	0.012585
361302.190001	0.002877	0.029536
1361303.720376	0.012351	0.010054
5267.360341	0.000586	0.157324
100090.178872	0.002307	0.059804
4315154.519151	0.020358	0.004637
125150.441973	0.001816	0.046357
95286.832669	0.001015	0.112742
3513233.903409	0.017432	0.005241
84044.481948	0.000375	0.113077
124420.605278	0.002438	0.084801
191664.734552	0.006268	0.024731
1841292.126618	0.008906	0.007963
1170618.560911	0.010240	0.009857
111392.661538	0.002753	0.078527
224369.279929	0.011265	0.015431
2342937.569886	0.008157	0.007196
188174.692616	0.003753	0.029709
4059385.675797	0.019906	0.005178
2503.910078	0.000400	0.148924
73187.532248	0.007069	0.038734
4048648.552370	0.014623	0.005293
1604347.700561	0.011271	0.010488
0.000000	0.000143	0.251008
597350.958579	0.003122	0.019347
1137955.207277	0.008689	0.012425
3142.974569	0.002051	0.111260
47194.192200	0.003799	0.041317
3064.395868	0.002467	0.123527
3126429.834850	0.017385	0.005290
77130.374342	0.003654	0.041204
7684937.302285	0.042718	0.003809
400908.611606	0.003881	0.028308
922957.472277	0.013123	0.010011
932.977531	0.001072	0.188080
599586.700768	0.040836	0.009986
0.000000	0.000387	0.224270
4313513.802235	0.015974	0.004632
604113.737563	0.004587	0.029908
66031.220891	0.002179	0.085767
823254.601974	0.028321	0.010834
1556.363033	0.000268	0.145326
417098.641069	0.002497	0.036686
540428.970123	0.005561	0.023617
60884.228980	0.003236	0.038907
511177.440820	0.004578	0.024187
712367.885872	0.009078	0.012354
116105.379274	0.003720	0.034255
267326.056029	0.002220	0.045649
24141.522922	0.000828	0.061567
19427.862324	0.001113	0.068728
3720051.722343	0.016349	0.005368
2617348.647979	0.014221	0.006872
865396.620739	0.001847	0.049551
241617.765668	0.003620	0.044352
8422425.831931	0.011229	0.003572
588560.471320	0.009465	0.015488
3469104.297361	0.014331	0.005621
295834.261669	0.001258	0.037769
157899.439466	0.001703	0.046887
683703.562102	0.013065	0.018684
4135.013808	0.000639	0.085512
311682.602259	0.006449	0.030155
118.551541	0.001140	0.164318
2086662.847371	0.045638	0.005893
4108541.515249	0.053128	0.004265
1676717.587254	0.034853	0.007114
4542.080878	0.001267	0.142197
104.105809	0.000387	0.222875
3640731.398198	0.018195	0.006187
3203869.238182	0.012088	0.005953
371454.134900	0.006653	0.024900
8507717.665426	0.090833	0.003787
102349.832380	0.005399	0.028243
282187.947585	0.005332	0.015470
0.000000	0.000143	0.251008
2788625.599023	0.037996	0.004963
70.655985	0.000242	0.223324
381776.456741	0.002484	0.026212
174963.933607	0.005475	0.035643
208001.393325	0.008239	0.019044
27848.374144	0.001224	0.165052
937.380670	0.001373	0.091538
6983117.390239	0.042190	0.003453
6142843.066310	0.020213	0.003830
221933.029032	0.005112	0.022871
56081.250823	0.004077	0.045274
87865.385315	0.000379	0.081839
1075947.303249	0.010604	0.009795
1098.244501	0.000284	0.164173
183229.761657	0.002889	0.017411
128011.698277	0.003130	0.021765
1095220.204938	0.014088	0.009279
19637898.809176	0.043220	0.003575
66678337.254202	0.064740	0.007339
1488818.038036	0.005690	0.011165
4330479.911529	0.021122	0.004242
4141273.889210	0.015187	0.004883
357081.892818	0.006245	0.020909
42710.270845	0.001240	0.080034
2955120.903247	0.010622	0.005647
6255470.845604	0.023508	0.003515
1161415.953603	0.007371	0.011610
507429.535118	0.010995	0.013716
3201970.157878	0.014572	0.006900
1151275.894900	0.006864	0.010874
745968.369700	0.003168	0.027334
5244224.536611	0.018601	0.004096
1103306.541433	0.008126	0.011207
3802765.376171	0.015169	0.004932
4477204.696214	0.020572	0.004298
2107548.581427	0.014998	0.007580
1783463.641428	0.006959	0.012135
936873.703302	0.010112	0.009736
3988713.791491	0.036608	0.006515
7373891.636823	0.047165	0.003150
656429.154489	0.007209	0.021184
2777187.768748	0.027269	0.005487
2397488.442944	0.020917	0.005366
2337206.023227	0.033509	0.005655
1178719.019156	0.005827	0.015616
885860.152286	0.014910	0.011452
23026115.245730	0.029987	0.001903
3533630.626418	0.011495	0.004963
3659556.064408	0.010930	0.005371
37018079.248973	0.072505	0.001475
527.332566	0.000460	0.222877
603577.485341	0.003188	0.018682
3633855.289735	0.015468	0.005622
644812.954935	0.006047	0.018455
1785418.848268	0.013754	0.008330
3817.981226	0.000130	0.199711
288841.020026	0.001392	0.048551
62550.831449	0.001755	0.047803
139147.435384	0.002260	0.037678
4095463.946710	0.016524	0.004380
1236726.746054	0.008577	0.007143
1274355.270296	0.006067	0.008350
1250322.287100	0.022799	0.007481
3508730.718764	0.019619	0.004575
90812.394543	0.001161	0.079441
14993958.633918	0.030820	0.002277
131082.024197	0.001491	0.037607
1534852.325179	0.010015	0.008373
4717300.364494	0.019456	0.003717
1037591.163852	0.006673	0.011522
463276.115955	0.003199	0.017320
118913509.631948	0.111952	0.002479
4798.540640	0.000967	0.077973
824404.988019	0.007719	0.009545
3924388.819492	0.018871	0.004652
9674968.627059	0.027430	0.002712
3652684.104497	0.014855	0.004925
83818.805046	0.001923	0.029617
7004.793612	0.000703	0.052939
17949.706884	0.001440	0.059920
1862.106775	0.000339	0.092579
52561.715272	0.001811	0.037872
108696.922562	0.002234	0.048905
990835.061682	0.004998	0.010759
1697619.301074	0.008856	0.007889
2570605.664892	0.011959	0.006163
7491.962063	0.000355	0.092525
104124.262978	0.001866	0.044362
98235.876807	0.001519	0.046995
2504387.054038	0.068126	0.005355
6947154.471390	0.027413	0.003346
477.744854	0.000561	0.126038
52611962.204879	0.060903	0.001153
7707999.561727	0.019678	0.002835
13212469.651238	0.070846	0.002482
3484128.901180	0.016359	0.004988
3357759.291698	0.015247	0.005556
102387.918072	0.000735	0.067979
8248959.266198	0.031211	0.002769
343489.696252	0.002350	0.030513
1256294.014385	0.004805	0.007714
6272.446352	0.001046	0.072721
6245732.114445	0.025076	0.003408
3006590.930350	0.019064	0.005203
517417.244251	0.001854	0.023189
1388294.561266	0.006016	0.011021
11867.547731	0.000877	0.060266
