11127712.900898	0.060515	0.002618
686495.747850	0.024665	0.009224
855546.405945	0.030649	0.007384
144877.103020	0.004740	0.027537
347550.916898	0.007690	0.013744
4736.315397	0.003989	0.048310
1575859.312068	0.036499	0.005584
519777.806484	0.034556	0.007292
2722581.791215	0.045719	0.004911
5341246.544478	0.024211	0.003875
2025082.465903	0.017566	0.006284
338745.867351	0.007471	0.020646
509491.635614	0.015789	0.011170
2396553.686397	0.005405	0.008999
207918062.370098	0.135726	0.000880
4396561.905862	0.055713	0.003427
2026875.834897	0.024384	0.005832
2612419.942230	0.032365	0.005334
1606858.429773	0.028860	0.005435
41660.499976	0.008746	0.016496
1233952.905055	0.033755	0.006298
2079400.855997	0.039193	0.005633
1520842.634180	0.040087	0.005403
23137905.883138	0.086856	0.002206
14811554.134341	0.065986	0.002241
2401358.046929	0.043782	0.004540
2822249.495398	0.053303	0.004208
5311477.353183	0.054203	0.003461
1089361.933271	0.010976	0.009136
1614284.904586	0.037470	0.005862
10827661.494617	0.079969	0.002450
5723649.009723	0.045326	0.003480
951241.361059	0.017909	0.009951
682308.646568	0.029200	0.006243
321798.843814	0.014823	0.010453
3132446.402956	0.036702	0.005380
14194977.084713	0.071414	0.002228
739900.227189	0.006966	0.014435
185893.522922	0.007083	0.017460
1305608.422288	0.034051	0.005230
64121490.661051	0.088347	0.001519
1625515.119727	0.029659	0.004699
5023165.080087	0.024889	0.004136
38847.551375	0.005494	0.024492
2585358.487532	0.044761	0.004800
13787865.461598	0.036449	0.002967
1037518.739554	0.029892	0.007057
2004425.956241	0.036445	0.005323
59413.486485	0.011589	0.017755
1804765.234838	0.028850	0.004970
2290350.172665	0.031082	0.005017
1158038.952188	0.031956	0.005503
101.511564	0.000791	0.257904
416559.329734	0.011575	0.010854
2513616.920762	0.035688	0.004773
8813168.722806	0.046178	0.003352
1032873.730458	0.023636	0.007299
2403210.660179	0.042578	0.005445
3264322.069225	0.013428	0.007728
3550432.398004	0.038572	0.004353
13891921.088192	0.029238	0.003155
3183965.203346	0.050729	0.004167
5706411.914325	0.046112	0.003551
4445106.524901	0.019507	0.005726
1360618.675196	0.037099	0.005336
2327420.461811	0.033864	0.005483
397447.364774	0.007393	0.023583
1998756.933068	0.037387	0.005008
2010848.801952	0.048810	0.004787
948423.668861	0.024999	0.007527
5070752.699617	0.060682	0.003449
1457541.701601	0.025627	0.006124
2202313.816372	0.027846	0.007184
18064915.637775	0.065495	0.002297
1657048.364615	0.040174	0.005349
4411426.197251	0.045543	0.004363
441391.925522	0.007928	0.016625
2119012.380985	0.050930	0.004409
1830277.981604	0.013393	0.009767
3092296.076712	0.040971	0.004254
1673409.759296	0.004907	0.014135
4963223.577911	0.039179	0.004038
207316.742922	0.009657	0.014836
532911.729282	0.018595	0.009353
1423744.243380	0.025411	0.007333
320792.167807	0.022224	0.009584
4543733.396096	0.057427	0.003511
994725.278924	0.016915	0.008709
